"","GID","BRNHT1","CGMS1","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","GeneticGroup"
"85","CR100P8:250399721",5.40621476695679,-0.172984551603167,1.81335387098926,0.0524782022387492,-0.0133792432809645,-0.0338418505467854,-0.185374260885016,NA,"TrainingPop"
"86","CR1245:250399873",1.94981298242951,-0.23320734753805,0.503636701244374,-0.0770121049821481,-0.00690819466639903,-0.0217413197341847,0.207818344563453,NA,"TrainingPop"
"87","CR14B218:250107870",18.7512821082427,-0.134849016359736,-0.332037680458581,-0.00308772377490878,-0.174694675141736,-0.106147205141895,-0.147146093708307,NA,"TrainingPop"
"88","CR14B67:250134543",1.65588272131419,-0.151401277764411,0.590256320670187,-0.153307289891286,-0.320631811526365,-0.0151730422663664,0.0825821226390867,NA,"TrainingPop"
"89","CR15B3:250107844",3.44352084288067,-0.492260642898816,0.469922345688984,-0.0742224075434231,-0.247117283695425,-0.01035675808727,-0.105512442084368,NA,"TrainingPop"
"90","CR15B4:250107795",12.9893438682702,0.0730039835048252,1.28709584802524,-0.0380112650299137,-0.116185204985849,-0.0958101575326697,0.0202412490543305,NA,"TrainingPop"
"91","CR15B62:250107793",6.41474847109394,-0.27231457984717,0.425193029424819,-0.122865838976927,-0.213555462211147,-0.0117439878437614,0.0657447720913183,NA,"TrainingPop"
"92","CR15B7:250107830",5.35107831695375,-0.318382462160634,0.579032607669581,-0.132182726861963,-0.324374816350679,-0.0244659410920747,0.080616426431117,NA,"TrainingPop"
"93","CR20A2:250107867",12.7641762228639,0.0142590454816192,0.206258480987889,-0.0360363696350745,-0.0103497804831007,-0.0144921507063239,0.109044023103866,NA,"TrainingPop"
"94","CR247:250134593",6.2656965157356,-0.405834795799217,-0.520705548849187,-0.0101635793191139,-0.128588428902702,0.00235358100542116,-0.0391026085815053,NA,"TrainingPop"
"95","CR249:250134541",-1.77761595627296,0.302976667564636,0.242310246602233,0.041090122334116,0.0862603113565079,0.0494244117001553,-0.0934099165371188,NA,"TrainingPop"
"96","CR346:250134490",10.8213537888645,0.229911776086009,3.50019155086617,-0.0301989666867165,-0.190253206564472,-0.0301494299895184,-0.119913792767285,NA,"TrainingPop"
"97","CR3510:250134475",10.8339054025218,0.17290274263161,3.52746893982654,-0.0271731488840517,-0.163236882811139,-0.0217946339917475,-0.120383310009592,NA,"TrainingPop"
"98","CR3514:250134465",-9.83853409850299,0.225784448455387,-0.146688547165118,-0.0240803955292675,-0.116862926511102,-0.0506446574103281,-0.121686666945692,NA,"TrainingPop"
"99","CR355:250367966",5.46677458918838,-0.145352115302344,1.93510239378208,0.0509583733599559,-0.0122134656071983,-0.0332499385447594,-0.18662220611118,NA,"TrainingPop"
"100","CR362:250134532",11.3281992655618,0.0114661274689268,1.86928399341688,-0.0273241229606779,-0.141736574340363,-0.0567455510167765,-0.0476880559725999,NA,"TrainingPop"
"101","CR3913:250134456",7.75669701165363,0.281616590092133,1.21491593614227,-0.0370756539353089,-0.0958774874809088,-0.10041897134764,0.0263340210020721,NA,"TrainingPop"
"102","CR3991:250399741",9.60822390655549,0.232539629867534,1.20691855623431,-0.0343077632484737,-0.0965453025758432,-0.091937906619294,0.0246558835460097,NA,"TrainingPop"
"103","CR417:250134535",12.5031314221005,-0.398417671215923,0.720175678323383,-0.00959233558142347,-0.00460143320575211,-0.00786534639471575,0.0931721792260385,NA,"TrainingPop"
"104","CR424:250134508",2.86461936854865,0.151879975546398,0.779212015455939,0.00961508178219978,-0.0376514319335979,-0.0280248616461142,-0.0299162253747584,NA,"TrainingPop"
"105","CR446:250134467",10.4166756112609,-0.323462523071177,0.553042659053289,-0.00274605067959007,-0.0874902349225246,-0.0100717929913958,-0.066258252468468,NA,"TrainingPop"
"106","CR4510:250134460",15.9744926170361,-0.461314366940959,0.574110918730016,-0.0341517496710826,0.00505721740858282,-0.0888765135138691,0.0288401547626915,NA,"TrainingPop"
"107","CR492:250134476",14.558067151032,-0.448574931333545,1.53525922125058,0.000554287945525054,-0.00985402533390914,0.0183358129816117,-0.0531332589198968,NA,"TrainingPop"
"108","CR52A2:250134482",6.99568686569391,-0.194217944602662,1.42286252088586,0.00770570149725064,-0.148346258881074,-0.0717424445075413,-0.0911652181676123,NA,"TrainingPop"
"109","CR52A26:250134519",16.4335633187319,-0.22606513368913,1.2145912541513,-0.0504232196384758,0.000905403562059693,0.00889104428254463,0.144859199466444,NA,"TrainingPop"
"110","CR52A31:250134530",8.55371823870114,-0.191622110279323,0.356747832017036,-0.00742075946442776,-0.0511096665805832,-0.0359784726375847,0.0178419418725476,NA,"TrainingPop"
"111","CR52A37:250134452",13.176188264478,-0.013746791597233,1.00196140316267,0.0215687809500374,-0.175865227417322,0.0196495007356684,-0.0736574320917822,NA,"TrainingPop"
"112","CR52A4:250134509",3.24145627823275,-0.392205879454593,-0.495121911702517,0.00279756018379746,-0.124356224384069,0.00237145400265912,-0.0517339148984073,NA,"TrainingPop"
"113","CR52A6:250134466",10.1222511661301,-0.517372818057631,1.38361448019456,-0.00821677462647276,-0.0645080644023222,-0.134428889452344,0.0151029503163424,NA,"TrainingPop"
"114","CR52A9:250399763",6.19181724974743,-0.237153998835131,1.35217751297065,0.0400405161119519,0.00426765611150085,-0.00959506814716703,-0.0553668605175068,NA,"TrainingPop"
"115","CR533:250134489",-5.72283741485118,0.0992867931468216,0.610911627273745,-0.0374142561595956,-0.07751482177533,-0.0964814409592696,0.0182544244364237,NA,"TrainingPop"
"116","CR594:250134544",-1.66504796541231,-0.0567798559465702,0.417566587830406,-0.0144613013112389,-0.0965287142032418,-0.0281318688370472,-0.0392362233763722,NA,"TrainingPop"
"117","CR60B10:250134512",-2.00670452150294,0.300183399600635,0.451046538746014,-0.0128590442894184,-0.115813220605345,-0.036380552346772,-0.0610921144195944,NA,"TrainingPop"
"118","CR8A22:250134516",4.75233060000763,0.0101282266389073,3.79963059549266,-0.0307741177199483,-0.171580423132545,-0.023242310073757,-0.113482288307471,NA,"TrainingPop"
"119","CW45036:250107868",16.9490871371861,-0.512718070621344,-0.172410595578662,-0.0301748738372046,0.00997088914328724,-0.0671982279711654,0.140023199251952,NA,"TrainingPop"
"120","CW45046:250107796",6.0250208483414,0.211537006030366,0.809321496972393,-0.0356648591110999,-0.118217910777516,0.00381487849355068,-0.0405419032611085,NA,"TrainingPop"
"121","CW45072:250107871",-4.63313596454855,0.151932450323857,-0.935991343983834,0.0331132304944964,0.0939461381326641,0.0448656403219007,0.0737593821246114,NA,"TrainingPop"
"122","CW45133:250107872",3.68882509349778,0.15857212199755,0.803998955074963,-0.0701337962210414,0.0134286790200652,-0.0250286481787234,0.190999248665663,NA,"TrainingPop"
"123","CW45180:250107866",-2.95424456868489,-0.506610496673128,0.245954511958237,0.0157819719564522,0.0679952165024814,-0.0386383552599936,0.0429003081736449,NA,"TrainingPop"
"124","CW45617:250107782",-11.1253048588403,0.0705364999041414,0.530113637797443,0.0220841692610905,-0.0995856664132427,-0.0042106518135878,-0.171578885997178,NA,"TrainingPop"
"125","CW48216:250107874",11.028941925324,-0.402538222024183,0.144804014227525,-0.014894378273925,-0.104885024522527,-0.0104060191850156,-0.0614787037331486,NA,"TrainingPop"
"126","CW4823:250107826",0.917745109189472,0.0335379699393496,0.0359219253657541,-0.0326507650852125,-0.0815981177673937,-0.0514676654974539,0.0124251323056312,NA,"TrainingPop"
"127","CW48515:250134504",3.41609438882773,-0.351814446985042,0.577317751245328,-0.149873715347446,-0.313888391985028,-0.0150845874948203,0.0774112773766993,NA,"TrainingPop"
"128","CW495P1:250399780",0.021925162962185,-0.347730972747181,-0.0930293623205636,-0.0344147458950228,-0.0456182827883247,-0.0365103136047267,0.0444711432393265,NA,"TrainingPop"
"129","CW5251:250134472",-0.566477385467502,0.194013218218389,-1.07878082048675,0.0409614938354416,0.0981479831175721,0.113960361756765,-0.0504053468755345,NA,"TrainingPop"
"130","CW536P11:250368027",-2.95737125470732,-0.249854240523873,0.168295108362234,-0.00116188737437168,-0.0554760337207856,0.022854167186463,-0.0216779939978893,NA,"TrainingPop"
"131","DOKUNBAHKYE:250304546",4.83654594896225,0.040731288798136,0.684558256883545,0.0194842970132878,-0.0311244563948008,0.0285651279177535,-0.104013733235818,NA,"TrainingPop"
"132","ESAMBAHKYE:250304547",2.03610258366677,-0.0104409217764496,0.811072811795657,0.00886343390896598,-0.0202705880122229,-0.0171229194675898,-0.065502475782578,NA,"TrainingPop"
"133","EWANATEREKA:250304611",1.79499611310341,0.0708842056230869,-0.792064200811832,0.0112689231906672,0.0339413040583833,0.0706435794321499,-0.00534977384941528,NA,"TrainingPop"
"134","F100C1bP001:CA7RRANXX:3:499789",1.2665828588673,-0.253834848537968,0.46167135414868,0.0659572646198079,0.019357406329031,0.1077613805182,-0.154246903404766,NA,"C1b"
"135","F100C1bP002:CA7RRANXX:3:499790",2.93063693226593,-0.194566839689535,0.538262742754287,0.0153893714768496,-0.0137556725090478,0.0275222088000629,-0.0540206850214474,NA,"C1b"
"136","F100P002:250589922",0.031477766235666,0.12362267561396,0.806989684448396,0.0229780814612442,0.00575061102832362,-0.0151186857280484,-0.0337610317228207,NA,"C1a"
"137","F100P003:250589930",0.422179325737706,0.16418946593494,0.567619901425212,0.0212879129429387,0.0262471916844503,0.0418669015166038,-0.0517253721666745,NA,"C1a"
"138","F100P004:250589938",1.97955769168874,0.0566405076922514,0.526964263273003,0.00500266515375817,-0.047256663755305,-0.0359229560723667,-0.116361877483843,NA,"C1a"
"139","F100P005:250589946",1.5571018941794,0.470601241792917,0.583889875650419,0.0735248009868448,0.0552182042932116,0.00335234170292737,-0.131511814229833,NA,"C1a"
"140","F100P006:250589954",-2.43205105521235,0.0061220747717516,0.885194770717357,-0.000436684783026795,-0.0293676331451218,-0.029149113587452,-0.0518496557735047,NA,"C1a"
"141","F104C1bP001:CA7RRANXX:3:499798",8.15729152073143,-0.0773027967229159,0.717418280466804,0.0200803234272032,0.0287243546449628,-0.0325693982815305,-0.0608401636108168,NA,"C1b"
"142","F104P001:250590059",-0.18854141775314,0.0839687590642422,-0.320640302227135,-0.0227586324857252,-0.0189239956093856,-0.086263278890142,0.0550326728977581,NA,"C1a"
"143","F104P002:250590067",-5.09813061159903,0.199297261291177,-0.382053129472491,0.0349715625152633,0.047093191136493,0.0060834523917544,-0.00328203565792879,NA,"C1a"
"144","F105C1bP001:CA7RRANXX:3:499803",-0.777655797465094,0.365900501119374,-1.42275683662766,0.0175190201868631,0.113827966562386,0.0630725304398083,0.0307057586960884,NA,"C1b"
"145","F105P001:250590075",-1.95470826577242,-0.0351206668566695,-0.180826717812784,-0.0186769527784904,0.0174322270312497,-0.0192711389289497,0.075031664170108,NA,"C1a"
"146","F105P002:250589988",0.746744403727098,0.0423652859505621,0.381227236489791,0.0417025489655016,0.113840244752184,-0.0195862421845158,0.0143367080345171,NA,"C1a"
"147","F105P003:250589996",-0.82478922903342,0.0117979820822731,0.393324807681172,-0.0541974881333913,-0.129387994385942,-0.101548668953094,0.0313612388560745,NA,"C1a"
"148","F105P004:250590004",-9.12656878613665,0.094673135732891,0.302049324546774,0.000958505711537056,-0.0216158455905234,-0.0185845623502905,-0.034416256109112,NA,"C1a"
"149","F106C1bP001:CA7RRANXX:3:499807",1.73904762402918,0.0090111684195259,0.55646166818872,0.000863883796557735,0.0278336368059004,0.00850768418678232,-0.00891457912678359,NA,"C1b"
"150","F106C1bP002:CA7RRANXX:3:499808",-0.282817624564821,-0.0328397242799761,1.13237774857329,0.00801173214169212,0.0322613290000702,-0.000367364103238369,-0.0291399946666724,NA,"C1b"
"151","F107C1bP001:CA7RRANXX:3:499809",5.85688375191991,-0.145568437718305,-0.0344665699077081,0.0396436345767209,-0.0685324226788536,-0.0485640235890438,-0.177073324517285,NA,"C1b"
"152","F107C1bP003:CA7RRANXX:3:499811",6.30184581981324,-0.134213653266644,0.466918328592604,0.011765848012117,-0.064700162548486,0.0406242268385714,-0.106747654253747,NA,"C1b"
"153","F107C1bP004:CA7RRANXX:3:499812",6.21290145411481,-0.185930475039726,1.15548615332489,0.00697602660489775,-0.121206973437366,-0.0123243435884306,-0.11949696459431,NA,"C1b"
"154","F108C1bP001:CA7RRANXX:3:499815",-1.50987362552803,-0.0662888330680035,0.593095555491674,0.014675183312143,0.024715879939953,0.0173110270713743,-0.023778874738048,NA,"C1b"
"155","F108C1bP002:CA7RRANXX:3:499816",0.177565715868569,0.0871259477601797,0.590562331964848,-0.0210151740322973,-0.110032074785477,0.00344980962900817,-0.0912956570070207,NA,"C1b"
"156","F108C1bP003:CA7RRANXX:3:499817",0.429995690166663,-0.0935177884595059,0.375403403976824,0.0188695451640854,-0.0426636260589004,-0.0106792743832465,-0.115680517804295,NA,"C1b"
